position_id,entry_time,close_time,split,learning_eligible,trade_role,campaign_id,candidate_id,symbol,direction,setup,grade,regime,session,entry_hour,signature,entry_price,lots,original_structural_sl,original_one_r_distance,risk_usd,spread_points,spread_atr,news_phase,bias_direction,bos_direction,thesis_location,thesis_exhaustion,thesis_timing,thesis_htf,thesis_structure,thesis_pressure,thesis_action,exit_price,final_pnl_usd,peak_profit_usd,worst_floating_usd,peak_r,realized_r,outcome,exit_reason,result_class,ea_version,build_hash,collection_run_id,data_status
156,2026-06-09 01:42:34,2026-06-09 02:44:21,TRAIN_60D,Y,CORE,74,CORE|BAR=1780968600|GEN=4359,XAUUSD,SELL,TREND_PULLBACK,A,1,ASIA,1,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=TREND_PULLBACK|GRADE=A|SESSION=ASIA|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_LATE|EXH=EXHAUSTION_MODERATE|TIM=TIMING_READY|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_SUPPORTS|PRESS=SELL_PRESSURE_MODERATE|ACTION=ALLOW_SCALP,4325.98000,0.57,4334.18000,8.20487,467.68,25.0,0.05155,ANP_NONE,-1,-1,LOCATION_LATE,EXHAUSTION_MODERATE,TIMING_READY,HTF_NEUTRAL,STRUCTURE_SUPPORTS,SELL_PRESSURE_MODERATE,ALLOW_SCALP,4319.72000,356.82,591.66,-181.83,1.265095791995,0.762957577831,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4334.18 | spread=25 avgSpread=24.8 | trade=TREND_PULLBACK [A] | EA_MARKET_CLOSE | bestFloating=591.66 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
158,2026-06-09 07:22:34,2026-06-09 07:45:14,TRAIN_60D,Y,CORE,75,CORE|BAR=1780989000|GEN=4393,XAUUSD,SELL,TREND_PULLBACK,A+,1,LDN,7,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=TREND_PULLBACK|GRADE=A+|SESSION=LDN|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_MODERATE|TIM=TIMING_WAIT_PULLBACK|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_SUPPORTS|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4330.21000,0.33,4345.47000,15.26263,503.67,21.0,0.03122,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,HTF_TRANSITIONING,STRUCTURE_SUPPORTS,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4327.77000,80.52,192.39,-58.41,0.381976294002,0.159866579308,WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=192.39 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
160,2026-06-09 10:02:33,2026-06-09 10:26:34,TRAIN_60D,Y,CORE,76,CORE|BAR=1780998600|GEN=4409,XAUUSD,SELL,TREND_PULLBACK,A+,1,LDN,10,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=TREND_PULLBACK|GRADE=A+|SESSION=LDN|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_MODERATE|TIM=TIMING_WAIT_PULLBACK|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_STRONGLY_SUPPORTS|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4331.26000,0.43,4343.21000,11.95046,513.87,16.0,0.02503,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,HTF_TRANSITIONING,STRUCTURE_STRONGLY_SUPPORTS,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4330.53000,31.39,345.72,-161.25,0.672777161539,0.061085488548,WEAK_RECOVERY_WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4343.21 | spread=16 avgSpread=10.4 | trade=TREND_PULLBACK [A+] | EA_MARKET_CLOSE | bestFloating=345.72 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
162,2026-06-09 12:42:33,2026-06-09 13:06:57,TRAIN_60D,Y,CORE,77,CORE|BAR=1781008200|GEN=4425,XAUUSD,SELL,TREND_PULLBACK,A+,1,LDN,12,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=TREND_PULLBACK|GRADE=A+|SESSION=LDN|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_MODERATE|TIM=TIMING_WAIT_PULLBACK|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_SUPPORTS|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4328.92000,0.52,4338.75000,9.83091,511.21,17.0,0.02622,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,HTF_TRANSITIONING,STRUCTURE_SUPPORTS,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4327.70000,63.44,189.28,-255.32,0.370258797754,0.124097728918,WEAK_RECOVERY_WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=189.28 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
164,2026-06-10 09:52:33,2026-06-10 11:04:02,TRAIN_60D,Y,CORE,78,CORE|BAR=1781084400|GEN=4540,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,A,1,LDN,9,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=A|SESSION=LDN|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_LATE|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4205.84000,0.13,4165.57000,40.26549,523.45,17.0,0.02209,ANP_NONE,-1,-1,LOCATION_LATE,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4165.26000,-527.54,27.82,-521.56,0.053147387525,-1.007813544751,LOSS,BROKER_SL | bestFloating=27.82 shieldArmed=N,LOSS,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
166,2026-06-11 12:12:30,2026-06-11 15:23:55,TRAIN_60D,Y,CORE,79,CORE|BAR=1781179200|GEN=4686,XAUUSD,SELL,TREND_PULLBACK,A+,1,LDN,12,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=TREND_PULLBACK|GRADE=A+|SESSION=LDN|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_LATE|EXH=EXHAUSTION_MODERATE|TIM=TIMING_WAIT_PULLBACK|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_SUPPORTS|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4084.36000,0.13,4119.71000,35.34669,459.51,17.0,0.02169,ANP_NONE,-1,-1,LOCATION_LATE,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,HTF_TRANSITIONING,STRUCTURE_SUPPORTS,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4066.99000,225.81,295.75,-160.55,0.643620378229,0.491414767905,WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=295.75 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
168,2026-06-12 04:52:30,2026-06-12 08:40:45,TRAIN_60D,Y,CORE,80,CORE|BAR=1781239200|GEN=4774,XAUUSD,SELL,M10_ORIGINATED_CANDIDATE,A,0,ASIA,4,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=A|SESSION=ASIA|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4189.96000,0.17,4217.51000,27.55080,468.36,21.0,0.01608,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4178.10000,201.62,292.91,-258.40,0.625394995303,0.430480826714,WIN,SL_MOD:OWNER_R_EXIT_FLOOR | sl=4178.07 | spread=17 avgSpread=16.5 | trade=M10_ORIGINATED_CANDIDATE [A] | BROKER_SL | bestFloating=292.91 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
170,2026-06-12 15:42:30,2026-06-12 16:12:11,TRAIN_60D,Y,CORE,81,CORE|BAR=1781278200|GEN=4839,XAUUSD,SELL,TREND_PULLBACK,B,0,NY,15,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=TREND_PULLBACK|GRADE=B|SESSION=NY|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_MODERATE|TIM=TIMING_WAIT_PULLBACK|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4196.89000,0.21,4220.62000,23.72606,498.25,17.0,0.02021,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4196.58000,6.51,214.20,-94.08,0.429904666332,0.013065730055,WEAK_RECOVERY_WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=214.20 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
172,2026-06-12 18:12:33,2026-06-12 18:38:36,TRAIN_60D,Y,CORE,82,CORE|BAR=1781287200|GEN=4854,XAUUSD,BUY,TREND_PULLBACK,A,0,LATE,18,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=TREND_PULLBACK|GRADE=A|SESSION=LATE|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_GOOD|EXH=EXHAUSTION_HIGH|TIM=TIMING_READY|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_SUPPORTS|PRESS=PRESSURE_BALANCED|ACTION=ALLOW_CORE,4210.27000,0.12,4168.07000,42.19941,506.39,17.0,0.01240,ANP_NONE,1,1,LOCATION_GOOD,EXHAUSTION_HIGH,TIMING_READY,HTF_NEUTRAL,STRUCTURE_SUPPORTS,PRESSURE_BALANCED,ALLOW_CORE,4219.36000,109.08,303.84,-16.32,0.600011848575,0.215407097297,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4168.07 | spread=14 avgSpread=17.5 | trade=TREND_PULLBACK [A] | EA_MARKET_CLOSE | bestFloating=303.84 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
174,2026-06-15 10:42:33,2026-06-15 10:54:59,TRAIN_60D,Y,CORE,83,CORE|BAR=1781519400|GEN=4923,XAUUSD,BUY,TREND_PULLBACK,A,0,FIX,10,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=TREND_PULLBACK|GRADE=A|SESSION=FIX|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_LATE|EXH=EXHAUSTION_MODERATE|TIM=TIMING_READY|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_SUPPORTS|PRESS=BUY_PRESSURE_MODERATE|ACTION=ALLOW_SCALP,4314.90000,0.28,4296.71000,18.19106,509.35,17.0,0.02407,ANP_NONE,1,1,LOCATION_LATE,EXHAUSTION_MODERATE,TIMING_READY,HTF_NEUTRAL,STRUCTURE_SUPPORTS,BUY_PRESSURE_MODERATE,ALLOW_SCALP,4322.91000,224.28,218.68,-62.72,0.429331500933,0.440325905566,WIN,SL_MOD:BASKET_050R_RESTORE_ORIGINAL_SL | sl=4308.66 | spread=4 avgSpread=15.4 | trade=TREND_PULLBACK [A] | EA_MARKET_CLOSE | EA_MARKET_CLOSE | bestFloating=218.68 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
175,2026-06-15 10:54:48,2026-06-15 10:54:59,TRAIN_60D,Y,PYRAMID,83,CAMP-83|BUY|ADD1|BAR1781520000,XAUUSD,BUY,PYRAMID_TWO_GATE,PYRAMID,0,FIX,10,TB2|ROLE=PYRAMID|DIR=BUY|REGIME=TREND_UP|SESSION=FIX|ADD=1|TIM=TIMING_READY|MOVE=MOVE_065_109|EXH=EXH_MODERATE|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_STRONGLY_SUPPORTS|PRESS=PRESSURE_BALANCED,4322.00000,0.39,4308.66000,13.34087,520.30,4.0,0.00567,ANP_NONE,0,1,LOCATION_LATE,EXH_MODERATE,TIMING_READY,HTF_NEUTRAL,STRUCTURE_STRONGLY_SUPPORTS,PRESSURE_BALANCED,PYRAMID_TIMING_PLUS_EXHAUSTION_APPROVED,4322.91000,35.49,27.69,0.00,0.053219296560,0.068210647703,WIN,SL_MOD:BASKET_050R_RESTORE_ORIGINAL_SL | sl=4308.66 | spread=4 avgSpread=15.4 | trade=TREND_PULLBACK [A] | EA_MARKET_CLOSE | bestFloating=27.69 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
178,2026-06-16 04:22:33,2026-06-16 04:48:27,TRAIN_60D,Y,CORE,84,CORE|BAR=1781583000|GEN=5017,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,A+,0,ASIA,4,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=A+|SESSION=ASIA|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_LATE|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_SUPPORTS|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4319.12000,0.35,4303.41000,15.71156,549.91,17.0,0.03099,ANP_NONE,1,1,LOCATION_LATE,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_SUPPORTS,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4319.27000,5.25,171.15,-201.95,0.311232747177,0.009547016785,WEAK_RECOVERY_WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=171.15 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
180,2026-06-16 06:02:33,2026-06-16 06:47:13,TRAIN_60D,Y,CORE,85,CORE|BAR=1781589000|GEN=5027,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,A+,0,ASIA,6,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=A+|SESSION=ASIA|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_LATE|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_RECLAIM|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_SUPPORTS|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4319.19000,0.44,4306.64000,12.54857,552.14,17.0,0.02780,ANP_NONE,1,1,LOCATION_LATE,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_RECLAIM,HTF_TRANSITIONING,STRUCTURE_SUPPORTS,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4332.69000,594.00,605.44,-166.76,1.096533487884,1.075814105118,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4306.64 | spread=17 avgSpread=17.0 | trade=M10_ORIGINATED_CANDIDATE [A+] | EA_MARKET_CLOSE | bestFloating=605.44 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
182,2026-06-16 10:02:33,2026-06-16 10:17:11,TRAIN_60D,Y,CORE,86,CORE|BAR=1781603400|GEN=5051,XAUUSD,BUY,TREND_PULLBACK,A+,0,LDN,10,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=TREND_PULLBACK|GRADE=A+|SESSION=LDN|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_LATE|EXH=EXHAUSTION_MODERATE|TIM=TIMING_READY|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_STRONGLY_SUPPORTS|PRESS=BUY_PRESSURE_MODERATE|ACTION=ALLOW_SCALP,4323.15000,0.52,4311.39000,11.76099,611.57,12.0,0.02276,ANP_NONE,1,1,LOCATION_LATE,EXHAUSTION_MODERATE,TIMING_READY,HTF_NEUTRAL,STRUCTURE_STRONGLY_SUPPORTS,BUY_PRESSURE_MODERATE,ALLOW_SCALP,4327.64000,233.48,278.72,-27.04,0.455745049626,0.381771506124,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4311.39 | spread=13 avgSpread=12.8 | trade=TREND_PULLBACK [A+] | EA_MARKET_CLOSE | bestFloating=278.72 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
184,2026-06-16 10:22:33,2026-06-16 10:31:06,TRAIN_60D,Y,CORE,87,CORE|BAR=1781604600|GEN=5053,XAUUSD,BUY,TREND_PULLBACK,A+,0,FIX,10,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=TREND_PULLBACK|GRADE=A+|SESSION=FIX|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_ACCEPTABLE|EXH=EXHAUSTION_MODERATE|TIM=TIMING_READY|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_STRONGLY_SUPPORTS|PRESS=BUY_PRESSURE_STRONG|ACTION=ALLOW_CORE,4325.25000,0.44,4310.93000,14.31583,629.90,12.0,0.02196,ANP_NONE,1,1,LOCATION_ACCEPTABLE,EXHAUSTION_MODERATE,TIMING_READY,HTF_NEUTRAL,STRUCTURE_STRONGLY_SUPPORTS,BUY_PRESSURE_STRONG,ALLOW_CORE,4331.92000,293.48,284.68,-44.44,0.451944753135,0.465915224639,WIN,SL_MOD:BASKET_050R_RESTORE_ORIGINAL_SL | sl=4309.83 | spread=13 avgSpread=11.7 | trade=TREND_PULLBACK [A+] | EA_MARKET_CLOSE | EA_MARKET_CLOSE | bestFloating=284.68 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
185,2026-06-16 10:31:05,2026-06-16 10:31:06,TRAIN_60D,Y,PYRAMID,87,CAMP-87|BUY|ADD1|BAR1781605200,XAUUSD,BUY,PYRAMID_TWO_GATE,PYRAMID,0,FIX,10,TB2|ROLE=PYRAMID|DIR=BUY|REGIME=TREND_UP|SESSION=FIX|ADD=1|TIM=TIMING_READY|MOVE=MOVE_065_109|EXH=EXH_MODERATE|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_SUPPORTS|PRESS=BUY_PRESSURE_STRONG,4330.85000,0.30,4309.83000,21.01590,630.48,13.0,0.02428,ANP_NONE,0,1,LOCATION_ACCEPTABLE,EXH_MODERATE,TIMING_READY,HTF_NEUTRAL,STRUCTURE_SUPPORTS,BUY_PRESSURE_STRONG,PYRAMID_TIMING_PLUS_EXHAUSTION_APPROVED,4331.92000,32.10,26.10,-5.70,0.041397030834,0.050913589646,WIN,SL_MOD:BASKET_050R_RESTORE_ORIGINAL_SL | sl=4309.83 | spread=13 avgSpread=11.7 | trade=TREND_PULLBACK [A+] | EA_MARKET_CLOSE | bestFloating=26.10 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
188,2026-06-16 10:52:33,2026-06-16 11:09:57,TRAIN_60D,Y,CORE,88,CORE|BAR=1781606400|GEN=5056,XAUUSD,BUY,TREND_PULLBACK,A+,0,FIX,10,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=TREND_PULLBACK|GRADE=A+|SESSION=FIX|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_GOOD|EXH=EXHAUSTION_MODERATE|TIM=TIMING_READY|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_SUPPORTS|PRESS=BUY_PRESSURE_STRONG|ACTION=ALLOW_CORE,4332.93000,0.58,4321.47000,11.46197,664.80,13.0,0.02263,ANP_NONE,1,1,LOCATION_GOOD,EXHAUSTION_MODERATE,TIMING_READY,HTF_NEUTRAL,STRUCTURE_SUPPORTS,BUY_PRESSURE_STRONG,ALLOW_CORE,4338.57000,327.12,323.64,-101.50,0.486823104693,0.492057761733,WIN,SL_MOD:BASKET_050R_RESTORE_ORIGINAL_SL | sl=4321.47 | spread=13 avgSpread=11.3 | trade=TREND_PULLBACK [A+] | EA_MARKET_CLOSE | bestFloating=323.64 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
189,2026-06-16 11:09:55,2026-06-16 11:09:57,TRAIN_60D,Y,PYRAMID,88,CAMP-88|BUY|ADD1|BAR1781607000,XAUUSD,BUY,PYRAMID_TWO_GATE,PYRAMID,0,LDN,11,TB2|ROLE=PYRAMID|DIR=BUY|REGIME=TREND_UP|SESSION=LDN|ADD=1|TIM=TIMING_READY|MOVE=MOVE_065_109|EXH=EXH_MODERATE|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_SUPPORTS|PRESS=BUY_PRESSURE_STRONG,4338.31000,0.37,4320.47000,17.83620,659.94,13.0,0.02457,ANP_NONE,0,1,LOCATION_ACCEPTABLE,EXH_MODERATE,TIMING_READY,HTF_NEUTRAL,STRUCTURE_SUPPORTS,BUY_PRESSURE_STRONG,PYRAMID_TIMING_PLUS_EXHAUSTION_APPROVED,4338.57000,9.62,7.40,0.00,0.011213140589,0.014577082765,WIN,SL_MOD:BASKET_050R_RESTORE_ORIGINAL_SL | sl=4320.47 | spread=13 avgSpread=11.3 | trade=TREND_PULLBACK [A+] | EA_MARKET_CLOSE | bestFloating=7.40 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
192,2026-06-16 11:22:33,2026-06-16 11:59:23,TRAIN_60D,Y,CORE,89,CORE|BAR=1781608200|GEN=5059,XAUUSD,BUY,TREND_PULLBACK,A+,0,LDN,11,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=TREND_PULLBACK|GRADE=A+|SESSION=LDN|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_ACCEPTABLE|EXH=EXHAUSTION_MODERATE|TIM=TIMING_READY|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_SUPPORTS|PRESS=BUY_PRESSURE_STRONG|ACTION=ALLOW_CORE,4338.53000,0.38,4320.42000,18.10894,688.14,11.0,0.02060,ANP_NONE,1,1,LOCATION_ACCEPTABLE,EXHAUSTION_MODERATE,TIMING_READY,HTF_NEUTRAL,STRUCTURE_SUPPORTS,BUY_PRESSURE_STRONG,ALLOW_CORE,4346.27000,294.12,292.60,-21.66,0.425204173569,0.427413026419,WIN,SL_MOD:BASKET_050R_RESTORE_ORIGINAL_SL | sl=4319.25 | spread=13 avgSpread=11.4 | trade=TREND_PULLBACK [A+] | EA_MARKET_CLOSE | EA_MARKET_CLOSE | bestFloating=292.60 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
